Day,count,mean,std,min,25%,50%,75%,max,missing_count,missing_pct
Day_212,11.0,4.757830445909208,6.642516880851693,0.0,0.5135239382639196,2.5982313141554156,5.008593990093433,21.319558850510177,,
Day_213,9.0,3.8741419282466327,5.256105856754424,0.0,1.033587625717215,2.228655655827073,3.867428696249436,17.029524955475058,,
Day_214,15.0,7.29140320315885,5.491766609037375,0.0,2.836660370825474,8.415496030227374,9.634045566730077,17.804322884327483,,
Day_215,9.0,7.12146078327367,6.167144428259942,0.0,2.190451588623679,5.133759192501534,11.345132398730955,17.887189852498825,,
Day_216,6.0,4.203055217775684,5.97569569810993,0.0,0.0153226814494739,0.7252296685716308,9.055314686576594,12.157175257857174,,
Day_217,7.0,4.831803806115155,4.487688172446723,0.0,1.529659732489768,3.5929197167232148,7.658687394967185,11.853012671168962,,
Day_218,17.0,7.42377442140235,5.131238748340718,0.9001579687135745,3.7910383057234576,5.83399071055798,11.92775463265508,15.075141097938369,,
Day_219,8.0,3.1833438020021605,3.283297601951152,0.0,0.8787918292438022,2.44627397663416,4.257687184168772,10.224639745440625,,
Day_220,14.0,5.9447580987729225,5.617011860064855,0.0,0.8299579813863561,5.479968757330452,7.831724419858267,17.986405315649744,,
Day_221,16.0,5.10517752933329,4.847985577363276,0.0,0.6881177934302298,4.27623243171045,7.972096910798496,15.930843207747342,,
Day_222,19.0,3.9318372844077247,5.4712374911951045,0.0,0.30169115068523755,1.6189815389793116,4.982243814993453,19.455841053765973,,
Day_223,8.0,3.2428136633111952,3.7076920213976754,0.0,0.0,2.634819183558346,4.333791518390714,10.184679831519867,,
Day_224,8.0,5.182619095238139,7.811426027122694,0.0,1.3142999348437954,2.5371324004260183,4.736513672693235,23.93599365864473,,
Day_225,18.0,5.565471410225843,6.402870255515198,0.0,0.42124437290368505,3.138463364557355,9.872642482679389,21.641856576423308,,
Day_226,13.0,4.146169450104964,5.145246571583992,0.0,0.2644277996043105,1.809798925870355,6.312106966174862,15.08911673333498,,
Day_227,12.0,5.207627874525297,3.219306055118048,0.0,3.4563898054509545,5.981684840712786,7.755451869499529,9.13989829581373,,
Day_228,9.0,6.494747466321966,4.382290637284878,1.1478516560056504,3.2321241615960243,7.169295390612792,8.711957812357015,13.801652104404193,,
Day_229,14.0,4.584483081737427,5.027200632924526,0.0,0.23754178967191317,2.510998185858881,9.354324823046223,12.943840563290422,,
Day_230,9.0,8.044487432843015,5.806794012641766,0.0,5.882853038729752,6.891418713318005,9.25153134101489,19.88716999870385,,
Day_231,10.0,2.5153567673218844,2.9120576054737652,0.0,0.0,1.799716086367601,3.8756995986944824,8.51750206667305,,
Day_232,16.0,6.017722068513553,6.4787194175221146,0.0,0.4652229490462509,3.7910678906192565,11.34153025856841,19.867614460681622,,
Day_233,11.0,6.878862472466767,8.005660412036992,0.0,0.7689443185800175,3.5983439893212728,11.208504556941268,23.699179590493983,,
Day_234,13.0,4.011176431804715,4.746196342139907,0.0,0.0,3.3509448027002806,5.250583041285978,15.622114925706333,,
Day_235,10.0,2.8586973013512065,3.433243709172715,0.0,0.14571116560574202,1.741499823769161,3.942181006314197,10.16897786783952,,
Day_236,8.0,5.346691604026384,5.896757097649596,0.0,1.5892359803737803,4.479624462013506,6.3600088455085055,18.187199699727113,,
Day_237,7.0,4.579462242578984,4.107624796843656,0.0,1.4575362277555879,3.001260340833761,7.924851780547042,10.290199340613864,,
Day_238,12.0,4.155794917852756,5.789051251386923,0.0,0.025554715300203527,1.4714758626770292,5.017184279203304,15.8803948319226,,
Day_239,5.0,1.8872646391017924,3.8087698873635496,0.0,0.0,0.0,0.7612907643484137,8.675032431160547,,
Day_240,14.0,5.142351686362765,6.528238169064291,0.0,1.165545047741326,1.743133911918307,9.6474781292055,20.483423638113653,,
Day_241,15.0,6.161848629848657,6.543308092732606,0.0,0.6586836753807402,4.9459818559984825,9.07449019841734,23.840145987615703,,
Day_242,9.0,5.713934964873412,3.807767351870031,0.0,4.919629320987014,5.892307570995448,7.379538444008467,11.18109633207094,,
Day_243,8.0,3.368068255942663,4.473347956200972,0.0,0.3382234440602324,1.2709596806856691,4.726341125070363,11.741684356639992,,
Day_244,15.0,6.023387482810566,8.124679783940898,0.0,0.5251015213354401,2.9996351817617746,8.409325097478034,27.0,,
Day_245,12.0,6.244154421186228,6.883453421963977,0.0,0.5086527591675726,3.5382241013420206,10.255837637706279,18.335932545616537,,
Day_246,13.0,5.382223352439023,7.0416479086864765,0.0,0.841390282915928,1.3412922873465567,8.370413485019634,24.34655122452019,,
Day_247,12.0,3.6275946909782966,4.758000970093484,0.0,0.0,1.0695573446080495,7.624095559421796,12.180222404852488,,
Day_248,12.0,6.412274496942835,6.552395170109178,0.0,1.5534303092819521,6.196180006703553,8.43242288169421,23.080810474763503,,
Day_249,10.0,4.703842905353501,7.304548150174093,0.0,0.0,1.418709615642911,6.834824303270254,21.827543600620356,,
Day_250,9.0,4.262946990483205,6.667116491149449,0.0,0.0,1.2877525793074325,4.520588930559829,20.76534354764984,,
Day_251,6.0,6.484697289705655,6.298695153115025,0.425137317803755,2.841258917771141,4.9196093474009,7.548396307042468,18.0706936574775,,
Day_252,10.0,4.152720794859443,4.697619465752943,0.0,0.22586619140594388,1.5374073586246393,7.784277142118615,11.402525969208288,,
Day_253,8.0,3.99852350193523,3.675629136973241,0.0,1.3287751422201248,3.496200643539197,5.9358749941093345,10.321352103299647,,
Day_254,13.0,3.6458778464157904,4.943479490277745,0.0,1.0446247924951275,1.760234812246732,5.1825857256169146,18.560152576189992,,
Day_255,14.0,5.9736430734196775,5.688232772131405,0.0,1.5682101098434047,3.97706227895251,8.688189886442196,18.58235468105367,,
Day_256,9.0,2.3203518453512704,3.9649221810896464,0.0,0.0,0.0,3.0413577933029967,12.168998830975976,,
Day_257,7.0,2.5877308375491417,3.743675291335728,0.0,0.0,0.5911747018650636,3.9072777329910133,9.7083856949969,,
Day_258,5.0,3.1102934943296283,4.558790063980483,0.0,0.0,0.0,5.476187559589549,10.075279912058592,,
Day_259,9.0,3.398161626294604,3.813668349624109,0.0,1.1817073868845698,2.0558182298975325,4.986871926617624,11.146169166383547,,
Day_260,12.0,4.379297286447161,3.4118505355286253,0.0,0.5672633351421991,5.125457769026766,7.078340938027206,8.444375858301894,,
Day_261,10.0,5.911561856761698,6.3765959768033325,0.0,1.1258116389712904,4.885314127211408,7.575585815948707,20.472919566167125,,
Day_262,12.0,4.331850387422297,3.7590086803960494,0.0,2.1562395429088093,3.2471562811221473,5.707596790454685,11.252467587452152,,
Day_263,11.0,2.5499450821202783,3.6992766305068403,0.0,0.0,0.9689892690209256,4.114254066676805,11.20248719469032,,
Day_264,8.0,3.7395847242669724,5.5793669075022025,0.0,0.0,1.4202023192100548,4.3580797325008644,15.502306592934795,,
Day_265,10.0,5.15619741659021,6.721760555545097,0.0,0.32475973274937675,3.1975254150053143,5.399261534290706,20.57500925524333,,
Day_266,11.0,1.821522111474801,2.815324323689555,0.0,0.0,0.1193460217221694,2.301868595440636,7.780774322866996,,
Day_267,10.0,2.3765059580461085,2.6368883297352084,0.0,0.050742765827184844,1.7820252819861402,3.892002595340844,7.772093406991257,,
Day_268,6.0,3.3495854116838277,3.047562880516689,0.0,1.8721599332005576,2.111133243287166,4.916930261622485,8.230547885956021,,
Day_269,12.0,4.026209094044384,5.939092415758575,0.0,0.2397532079400027,1.4700408187793337,4.411552057709961,16.685143192645246,,
Day_270,15.0,5.490366302702814,7.467493975776931,0.0,0.0,1.9673349779385312,9.262093398803726,22.15300579456396,,
Day_271,10.0,5.0059568171871245,5.30915462332211,0.0,0.6710211373516678,3.6654884091054756,7.128260629098478,16.43373250735525,,
Day_272,9.0,3.699686203144123,5.895918379702008,0.0,0.0,1.06251898164082,4.175675057200596,18.354164921807445,,
Day_273,12.0,2.562501768783107,3.1951782060380127,0.0,0.0,0.9530976283111923,5.099409348346469,8.627975877980385,,
Day_274,14.0,4.88377340697861,6.373885194679591,0.0,0.6085305348943191,4.52534768874167,5.591188168391885,24.98098006797216,,
Day_275,17.0,2.8923134263646753,4.183503076825054,0.0,0.0,1.0408649174686635,4.914705597722351,14.71103008082599,,
Day_276,11.0,5.022609258327935,4.349518723666338,0.0,1.6360142891094969,5.29436600233218,6.533657710776618,14.603189203457903,,
Day_277,14.0,4.801359198248513,5.636259736831904,0.0,0.292375683981322,3.6623742567272806,5.885697624647863,16.980913670856317,,
Day_278,12.0,2.7335804612279766,2.9294225084103878,0.0,0.6486535745232894,1.5435904642018108,3.988610223829212,8.74365583697055,,
Day_279,7.0,1.5287095473079764,1.8220107271471118,0.0,0.00133943345130765,1.1101539550879913,2.527667818894665,4.532798371375899,,
Day_280,8.0,3.488360854900467,3.4504781618243268,0.0,0.0,3.4810827324851856,5.663852203448029,8.2873336980028,,
Day_281,10.0,6.343415252709027,9.490864182464673,0.0,0.0116063716502632,1.3473885441947813,8.290810923817057,27.0,,
Day_282,11.0,3.6907048302104015,2.861033741923536,0.0,1.5593485695378368,4.221087494503214,4.866100401090628,8.71550126227323,,
Day_283,7.0,3.5223276350892,3.233831573613062,0.0,1.6036183817650398,3.10358700339467,4.250241152684396,9.844987373330856,,
Day_284,12.0,1.3602709970489595,2.7333850571796616,0.0,0.0,0.0,1.4971603724587959,9.465030013857357,,
Day_285,12.0,3.4108305804857704,5.404474515913122,0.0,0.0,0.6960069685543453,5.138621442759294,18.56164379266072,,
Day_286,10.0,4.014715423421264,4.214981132906365,0.0,0.3442985135214159,4.261935443597397,5.384636239850669,13.730945096430013,,
Day_287,11.0,4.9050524539508835,5.049451919306195,0.0,0.40012266004936703,3.5087341868340656,8.249456921908227,13.88029952278772,,
Day_288,6.0,2.846680146090184,2.9729133510003067,0.0,0.7117539334517411,1.9586709539887357,4.413025446388314,7.635480431436048,,
Day_289,10.0,5.422694280209589,6.3761876296191256,0.0,0.3022865063153819,3.6811649051035116,8.023594701607493,17.860128726037267,,
Day_290,11.0,4.354763724073428,4.734955595387892,0.0,0.5584385726134071,2.704535217613835,7.4498808060519774,14.138106430022436,,
Day_291,9.0,2.2544321515340267,4.282135675459202,0.0,0.0,0.1050076201284096,3.3421226825189523,12.970611210598928,,
Day_292,14.0,3.0158169798186125,3.217576704942902,0.0,0.14949506892398606,1.950742280763411,5.058938402291361,9.554280748088647,,
Day_293,13.0,2.140840079596444,2.465817050408976,0.0,0.2431724817322756,1.3457193461196888,3.5285222839647883,7.246437229769521,,
Day_294,6.0,0.7650384942601959,0.8902136978677485,0.0,0.0,0.5208400657749102,1.4294833092840868,1.9897997988158456,,
Day_295,14.0,4.434875169965548,5.125486398338121,0.0,0.3345596561785274,2.6362961408138776,6.664218031283621,17.36456553347422,,
Day_296,12.0,3.0406220559329102,3.922049842931096,0.0,0.08777608549961363,1.269731050130783,4.7419615378046345,11.653885000746577,,
Day_297,12.0,5.488863482176189,6.085263187548132,0.0,0.3048806202879878,3.530731000149657,8.90877171278855,17.56153195976709,,
Day_298,10.0,1.4188119961454906,1.8293281925375382,0.0,0.0,0.417429111430603,2.5617836581736455,5.21624062405692,,
Day_299,9.0,3.487748306847616,4.2038511655452515,0.0,0.0,2.459984122298594,5.247132288016947,10.880540686288205,,
Day_300,16.0,3.82537616598197,3.6999737502416576,0.0,0.5445635689584243,3.5376910626868963,4.951729111940786,10.547144707895471,,
Day_301,15.0,2.881724855153118,3.528070018107777,0.0,0.00172743459633295,1.727109080765605,4.116446788823303,11.017961022180629,,
Day_302,11.0,3.754168124827383,5.624974840470766,0.0,0.0,0.870535454022108,4.845099687758232,18.34160351212593,,
Day_303,10.0,5.631613927225972,5.5627515245612535,0.0,0.2923730967484431,4.239887120587522,10.844266819578564,13.218944114274615,,
Day_304,7.0,0.5438425154551032,1.0422060854123392,0.0,0.0,0.0,0.49084837849954643,2.8252008511866293,,
Day_305,11.0,1.7939085621419002,2.5513619559139347,0.0,0.0,1.1507804731660345,2.500996056337619,8.378966767894477,,
Day_306,10.0,1.4193380038822991,1.6357407888886681,0.0,0.0,0.7800384683521502,2.6094174896567526,3.999376665752257,,
Day_307,11.0,5.897570157351594,6.609780646513278,0.0,0.7601981228812996,4.231390566217467,8.802001792901494,20.25567515897119,,
Day_308,15.0,2.1389410832916385,2.651986209966466,0.0,0.0,0.9421463381948352,3.104517837505716,8.205232634845315,,
Day_309,15.0,4.401005112179965,5.042987624246153,0.0,0.20643283483465655,2.268039032078081,7.737473082753558,15.08565191225246,,
Day_310,10.0,2.634057923286628,2.422910325675867,0.0,0.8815976748118999,1.740263940192464,4.0291852067571945,7.312356676012842,,
Day_311,10.0,5.915288985978931,8.45858291152832,0.0,0.9014818173438778,2.3232207036204935,7.502687922216344,27.0,,
Day_312,13.0,3.2760295876266166,3.513307860642015,0.0,0.6682596133355506,1.3068608096234169,6.704449146374513,9.968182963078988,,
Day_313,11.0,2.1739640776141913,2.554798794696726,0.0,0.2979992142992085,1.406589357945666,2.9424126630789678,8.248377797992363,,
Day_314,12.0,2.743418039814074,4.090311912061642,0.0,0.0,0.7406607673871634,3.701099343525687,12.446159350611037,,
Day_315,12.0,5.305597039151462,6.984254480618317,0.0,0.6536935492636,1.7979987016500947,10.188482222183373,21.499753977758452,,
Day_316,10.0,4.507567877529359,6.934592523266506,0.0,0.024145148022192725,0.925547616675809,5.501556253517874,21.153476102319047,,
Day_317,10.0,2.3727361227847603,2.1184276052594058,0.0,1.3497067080869727,1.8466870264553554,3.0655886446874936,7.12577566122461,,
Day_318,8.0,0.998099440162474,1.7975844625692872,0.0,0.0,0.0,1.013813412221151,4.632980818816756,,
Day_319,17.0,2.985132238736687,3.5235642969492567,0.0,0.0,1.6887437912923149,4.758189104315827,10.405259077394163,,
Day_320,11.0,3.6939906709093795,4.317947866098581,0.0,0.8674732123200619,1.9546348104807043,4.974572823246545,11.907540368792343,,
Day_321,17.0,4.1471322445121785,5.957017471492989,0.0,0.0,1.1531958672558626,5.4090419240863685,19.448913971875623,,
Day_322,9.0,1.1174684202284935,2.0730147584937586,0.0,0.0,0.0,1.705044056620886,6.282715412515522,,
Day_323,8.0,2.590694263694417,3.1019064530571625,0.0,0.0,1.1226501627002248,5.371824453117882,7.480193896669299,,
Day_324,11.0,4.1039905655025555,5.02320996751484,0.0,0.0,2.6829886721806284,7.121486839174307,15.519907148137632,,
Day_325,11.0,5.997596028756678,9.785135845130476,0.0,0.0,0.1333468292564481,7.979502849208584,26.89906375047845,,
Day_326,12.0,3.6903238664813407,5.288274294580329,0.0,0.0,0.0,6.895104186270731,13.480506054532606,,
Day_327,15.0,4.634295330774065,5.131378088504535,0.0,0.7348147263145881,2.793319109518789,7.688688314408195,16.411965943981755,,
Day_328,10.0,2.3129677620526463,2.8483744536564126,0.0,0.0,1.306295883744622,3.5431808702668994,7.976091162848285,,
Day_329,12.0,2.9703441226393994,5.2105691294293965,0.0,0.0,1.3661626865054561,2.9416811679749486,18.409512535540607,,
Day_330,11.0,4.0653632479646475,5.359733727504294,0.0,0.6263724222407685,1.9190485089633809,4.669315352001476,16.34564870233522,,
Day_331,10.0,0.988933350735306,1.1467184394018282,0.0,0.0,0.7703038098856974,1.5242146944733426,3.157378838699881,,
Day_332,9.0,0.9656130896521569,1.1567931783892642,0.0,0.0,0.4520385906186912,1.642841350522394,3.318025428171972,,
Day_333,12.0,2.9420532311995973,5.853142724040418,0.0,0.0,0.8480359514032847,2.205723106233448,20.541724711991534,,
Day_334,12.0,4.102673233614484,3.9499919973862663,0.0,1.6393958027277438,3.2152778392255,4.813500416104963,11.76856132219425,,
Day_335,17.0,5.259641977625404,6.365209086783533,0.0,0.0,2.1146179041976803,9.885856198502085,16.40721713671719,,
Day_336,13.0,1.4151007689014077,2.1164565009749183,0.0,0.0,0.0,1.748329733347609,5.360359938211908,,
Day_337,8.0,2.7514791426016405,3.4916946293074034,0.0,0.0,1.3363382605429968,4.384247532421398,8.67568666357812,,
Day_338,8.0,6.540452337917669,8.340775443275296,0.0,0.5610754095782902,1.769453293632314,12.056491849438256,19.458875640554567,,
Day_339,8.0,4.08464765587732,6.271748574278654,0.0,0.0,2.3816161469612127,3.7680635922524,18.680883705822048,,
Day_340,9.0,1.690743438279163,2.789497667855382,0.0,0.0,0.5021585029018617,1.4359142305513772,8.386269080188717,,
Day_341,14.0,4.308398452736455,6.262585757781865,0.0,0.06803832954012085,1.4220767335640172,7.316279473166881,21.36224979218172,,
Day_342,11.0,3.6476565393426834,5.8205391399008475,0.0,0.0,0.657397215014794,5.141947731944845,18.750071214814295,,
Day_343,11.0,4.13874631211527,4.862198789855686,0.0,0.7312466610113632,2.2930693449739454,6.006292462659287,14.079647119450666,,
Day_344,14.0,2.0236965776593743,4.087688184019531,0.0,0.0,0.34472928404506387,2.067436583726009,15.382315196735645,,
Day_345,11.0,4.540001364881871,5.788195980147881,0.0,0.5148521277285066,3.65007365577996,4.249250713267031,16.563861451896553,,
Day_346,8.0,2.7427528596987605,3.5942305720134624,0.0,0.0,0.7485080270966463,5.2576451405478934,9.048915927294,,
Day_347,8.0,5.059929539100811,5.676613279420063,0.0,0.5154659857303444,2.947536561505898,8.5913068721626,16.068825899179238,,
Day_348,5.0,1.0527729777118244,1.1204268640179496,0.0,0.0,0.8237354660624617,2.103519910540423,2.3366095119562376,,
Day_349,11.0,0.993845469061241,1.6786630999668686,0.0,0.0,0.0,1.4691025032980454,5.618046134386963,,
Day_350,18.0,3.0586528955831853,4.292358381943615,0.0,0.14715125855159172,1.6224331741647358,4.622788618403417,18.174852638729625,,
Day_351,10.0,1.5535265237734432,1.815681964318184,0.0,0.0,0.9428779208580234,2.544789405868767,4.904332514753048,,
Day_352,9.0,3.0228631182252252,4.917108138068517,0.0,0.0,0.0199085691241788,3.778732750818262,12.752984231832205,,
Day_353,9.0,5.67393561981741,6.877176705895807,0.0,1.0564858901744747,2.03555006816602,7.57717100637647,20.498237761891524,,
Day_354,10.0,2.2717154379230333,6.260484121519332,0.0,0.0,0.0,0.6752007953801811,20.01709200658322,,
Day_355,14.0,2.0844467794127435,2.2607617434906944,0.0,0.1390271901982863,1.4449613066304314,3.5585169472600136,7.219802493550775,,
Day_356,7.0,1.9076015615522515,2.8669163856296156,0.0,0.0,0.0,2.995538201378034,7.362134528109693,,
Day_357,13.0,1.6113638866733808,2.1693424840573714,0.0,0.0,0.8316257164583839,2.031069573114099,6.165167779607498,,
Day_358,13.0,2.8874422066340104,4.465465164951638,0.0,0.0,1.2369869751803504,3.9699602142802575,16.17995453904563,,
Day_359,9.0,2.2896755787870613,3.713161657153257,0.0,0.0,0.7131083026506139,1.2018010739794052,9.328527034139832,,
Day_360,6.0,1.4170582225858006,2.394618319361851,0.0,0.0,0.0,2.054127011064974,5.763513320761505,,
Day_361,11.0,3.1754747796507314,3.808937453639877,0.0,0.1133909454640752,1.7813371469396495,5.278810507173829,11.85366966720744,,
Day_362,9.0,1.630579363120907,3.069583139256312,0.0,0.0041386748703994,0.5765625910711847,1.281957191492084,9.613737786424297,,
Day_363,17.0,4.392721149437161,4.886798229942012,0.0,0.7454922761395386,2.3731552104669515,5.10749368465245,13.869281092100715,,
Day_364,11.0,1.9160453083290625,3.244603486088629,0.0,0.0,0.0,1.8268748594749482,8.752320366297837,,
Day_365,15.0,3.9400949049037126,3.8162455277953526,0.0,0.5455720489021705,2.204474020462374,6.718419905060658,10.165109132718428,,
